"","date","state","net_approval","fips","cases","deaths","death_rate","delta_cases_date","delta_cases","cases_rate_percent_change","delta_death_date","delta_death","Death_rate_percent_change","delta_date","delta_approval_rate","approval_rate_percent_change"
"804",2020-04-17,"illinois",-0.28972970323719,17,27575,1142,4.14143245693563,1,1841,0.0667633726201269,1,61,0.053415061295972,1,-0.00270264971827189,0.00932817618654495
"805",2020-04-18,"illinois",-0.292418153303274,17,29160,1272,4.36213991769547,1,1585,0.0543552812071331,1,130,0.102201257861635,1,-0.00268845006608409,0.00919385488114972
"806",2020-04-19,"illinois",-0.295120935133678,17,30357,1302,4.28896135981816,1,1197,0.0394307737918767,1,30,0.0230414746543779,1,-0.00270278183040423,0.00915821789863867
"807",2020-04-20,"illinois",-0.297841056681452,17,31508,1359,4.31319030087597,1,1151,0.0365304049765139,1,57,0.0419426048565121,1,-0.00272012154777362,0.00913279578739495
"808",2020-04-21,"illinois",-0.297098608116056,17,33059,1479,4.47381953477117,1,1551,0.0469161196648416,1,120,0.0811359026369168,1,0.00074244856539607,-0.00249899711783923
"809",2020-04-22,"illinois",-0.296370720709682,17,35108,1577,4.49185370855645,1,2049,0.0583627663210664,1,98,0.062143310082435,1,0.000727887406373473,-0.00245600309177132
"810",2020-04-23,"illinois",-0.295660058323327,17,36935,1696,4.59185054826046,1,1827,0.0494652768376878,1,119,0.0701650943396226,1,0.000710662386355254,-0.00240364691255689
"811",2020-04-24,"illinois",-0.294900384737913,17,39658,1804,4.54889303545312,1,2723,0.0686620606182863,1,108,0.0598669623059867,1,0.000759673585414233,-0.00257603456872184
"812",2020-04-25,"illinois",-0.294189722351557,17,41777,1884,4.50965842449195,1,2119,0.0507216889676138,1,80,0.0424628450106157,1,0.00071066238635531,-0.00241566014160776
"813",2020-04-26,"illinois",-0.294189722351557,17,43903,1943,4.42566567204975,1,2126,0.0484249367924743,1,59,0.0303654143077715,1,0,0
"814",2020-04-27,"illinois",-0.294189722351557,17,45883,1992,4.34147723557745,1,1980,0.0431532375825469,1,49,0.0245983935742972,1,0,0
"815",2020-04-28,"illinois",-0.294189722351557,17,48102,2132,4.4322481393705,1,2219,0.04613113799842,1,140,0.0656660412757974,1,0,0
"816",2020-04-29,"illinois",-0.294189722351557,17,50355,2221,4.41068414258763,1,2253,0.0447423294608281,1,89,0.040072039621792,1,0,0
"817",2020-03-06,"indiana",0.0785969470607339,18,1,0,0,NA,NA,NA,NA,NA,NA,-54,0.372786669412291,-0.0878336512948
"818",2020-03-07,"indiana",0.0791109873793616,18,1,0,0,1,0,0,1,0,NA,1,0.000514040318627618,0.00649771081939144
"819",2020-03-08,"indiana",0.0796677802524127,18,2,0,0,1,1,0.5,1,0,NA,1,0.00055679287305116,0.00698893418753558
"820",2020-03-09,"indiana",0.0802245731254639,18,4,0,0,1,2,0.5,1,0,NA,1,0.000556792873051215,0.00694042799305945
"821",2020-03-10,"indiana",0.0807813659985152,18,6,0,0,1,2,0.333333333333333,1,0,NA,1,0.000556792873051271,0.00689259046525042
"822",2020-03-11,"indiana",0.0813381588715665,18,11,0,0,1,5,0.454545454545455,1,0,NA,1,0.000556792873051271,0.00684540787221961
"823",2020-03-12,"indiana",0.0825445434298441,18,12,0,0,1,1,0.0833333333333333,1,0,NA,1,0.0012063845582776,0.0146149522203478
"824",2020-03-13,"indiana",0.0837509279881218,18,12,0,0,1,0,0,1,0,NA,1,0.00120638455827771,0.0144044321329646
"825",2020-03-14,"indiana",0.0849997680137336,18,15,0,0,1,3,0.2,1,0,NA,1,0.00124884002561182,0.0146922756943294
"826",2020-03-15,"indiana",0.0862100965107647,18,19,0,0,1,4,0.210526315789474,1,0,NA,1,0.00121032849703107,0.0140392894338071
"827",2020-03-16,"indiana",0.0874164810690424,18,24,1,4.16666666666667,1,5,0.208333333333333,1,1,1,1,0.00120638455827771,0.0138004246284507
"828",2020-03-17,"indiana",0.0878340757238308,18,30,2,6.66666666666667,1,6,0.2,1,1,0.5,1,0.000417594654788467,0.00475435816164872
"829",2020-03-18,"indiana",0.0882939729967986,18,39,2,5.12820512820513,1,9,0.230769230769231,1,0,0,1,0.000459897272967802,0.00520870516251972
"830",2020-03-19,"indiana",0.088711548276342,18,56,2,3.57142857142857,1,17,0.303571428571429,1,0,0,1,0.000417575279543336,0.00470711297071001
"831",2020-03-20,"indiana",0.0892260579064588,18,79,3,3.79746835443038,1,23,0.291139240506329,1,1,0.333333333333333,1,0.000514509630116844,0.00576636065953105
"832",2020-03-21,"indiana",0.0896436525612471,18,126,4,3.17460317460317,1,47,0.373015873015873,1,1,0.25,1,0.0004175946547883,0.00465838509316639
"833",2020-03-22,"indiana",0.0883867675033637,18,201,6,2.98507462686567,1,75,0.373134328358209,1,2,0.333333333333333,1,-0.00125688505788341,-0.0142202853819218
"834",2020-03-23,"indiana",0.0871844840386043,18,259,7,2.7027027027027,1,58,0.223938223938224,1,1,0.142857142857143,1,-0.00120228346475942,-0.0137901081599229
"835",2020-03-24,"indiana",0.0859277130793857,18,366,12,3.27868852459016,1,107,0.292349726775956,1,5,0.416666666666667,1,-0.00125677095921861,-0.014625909548617
"836",2020-03-25,"indiana",0.0847253155159614,18,479,14,2.92275574112735,1,113,0.235908141962422,1,2,0.142857142857143,1,-0.00120239756342427,-0.0141917153816648
"837",2020-03-26,"indiana",0.0834686586554075,18,656,18,2.74390243902439,1,177,0.269817073170732,1,4,0.222222222222222,1,-0.00125665686055387,-0.0150554337495929
"838",2020-03-27,"indiana",0.0822197475872308,18,982,26,2.64765784114053,1,326,0.331975560081466,1,8,0.307692307692308,1,-0.00124891106817676,-0.0151899161068542
"839",2020-03-28,"indiana",0.0809168097248642,18,1232,31,2.51623376623377,1,250,0.202922077922078,1,5,0.161290322580645,1,-0.00130293786236657,-0.0161021902222401
"840",2020-03-29,"indiana",0.0796677802524128,18,1514,32,2.11360634081902,1,282,0.186261558784676,1,1,0.03125,1,-0.00124902947245137,-0.0156779750671356
"841",2020-03-30,"indiana",0.07836859688196,18,1788,35,1.95749440715884,1,274,0.15324384787472,1,3,0.0857142857142857,1,-0.00129918337045287,-0.0165778567199528
"842",2020-03-31,"indiana",0.0771158129175946,18,2159,50,2.31588698471515,1,371,0.171838814265864,1,15,0.3,1,-0.00125278396436534,-0.0162454873646221
"843",2020-04-01,"indiana",0.0764662212323682,18,2565,65,2.53411306042885,1,406,0.158284600389864,1,15,0.230769230769231,1,-0.000649591685226381,-0.00849514563106732
"844",2020-04-02,"indiana",0.0757702301410542,18,3039,78,2.56663376110563,1,474,0.155972359328727,1,13,0.166666666666667,1,-0.000695991091314019,-0.00918554807103474
"845",2020-04-03,"indiana",0.0751206384558277,18,3437,102,2.96770439336631,1,398,0.115798661623509,1,24,0.235294117647059,1,-0.000649591685226492,-0.00864731315627014
"846",2020-04-04,"indiana",0.0744246473645138,18,3953,116,2.93448014166456,1,516,0.130533771818872,1,14,0.120689655172414,1,-0.000695991091313908,-0.00935162094762925
"847",2020-04-05,"indiana",0.0737750556792874,18,4411,127,2.87916572205849,1,458,0.103831330763999,1,11,0.0866141732283465,1,-0.000649591685226436,-0.00880503144654097
"848",2020-04-06,"indiana",0.0724758723088346,18,4956,141,2.84503631961259,1,545,0.109967715899919,1,14,0.099290780141844,1,-0.00129918337045282,-0.0179257362355948
"849",2020-04-07,"indiana",0.0712694877505567,18,5507,173,3.14145632830942,1,551,0.1000544761213,1,32,0.184971098265896,1,-0.00120638455827782,-0.0169270833333356
"850",2020-04-08,"indiana",0.0699703043801039,18,5943,203,3.41578327444052,1,436,0.0733636210668013,1,30,0.147783251231527,1,-0.00129918337045282,-0.0185676392572938
"851",2020-04-09,"indiana",0.0687639198218262,18,6351,246,3.87340576287199,1,408,0.0642418516769013,1,43,0.17479674796748,1,-0.00120638455827771,-0.0175438596491236
"852",2020-04-10,"indiana",0.0674647364513734,18,6907,300,4.34341971912553,1,556,0.0804980454611264,1,54,0.18,1,-0.00129918337045282,-0.0192572214580462
"853",2020-04-11,"indiana",0.0687639198218264,18,7435,330,4.43846671149966,1,528,0.0710154673839946,1,30,0.0909090909090909,1,0.00129918337045298,0.0188933873144417
"854",2020-04-12,"indiana",0.069970304380104,18,7928,343,4.32643794147326,1,493,0.0621846619576186,1,13,0.0379008746355685,1,0.0012063845582776,0.017241379310344
"855",2020-04-13,"indiana",0.0712263932068117,18,8236,350,4.24963574550753,1,308,0.0373967945604662,1,7,0.02,1,0.00125608882670775,0.0176351598074128
"856",2020-04-14,"indiana",0.0724758723088345,18,8527,387,4.53852468629061,1,291,0.0341268910519526,1,37,0.0956072351421189,1,0.00124947910202272,0.0172399318865517
"857",2020-04-15,"indiana",0.0736822568671121,18,8955,436,4.86878838637633,1,428,0.0477945281965382,1,49,0.112385321100917,1,0.00120638455827765,0.0163727959697733
"858",2020-04-16,"indiana",0.0715478841870825,18,9542,477,4.9989520016768,1,587,0.0615175015719975,1,41,0.0859538784067086,1,-0.00213437268002964,-0.0298313878080407
"859",2020-04-17,"indiana",0.0695063103192279,18,10154,519,5.11128619263344,1,612,0.0602718140634233,1,42,0.0809248554913295,1,-0.00204157386785453,-0.0293724966622168
"860",2020-04-18,"indiana",0.0673719376391982,18,10641,545,5.12169908843154,1,487,0.0457663753406635,1,26,0.0477064220183486,1,-0.00213437268002969,-0.0316804407713498
"861",2020-04-19,"indiana",0.0652375649591685,18,11210,562,5.01338090990187,1,569,0.0507582515611062,1,17,0.0302491103202847,1,-0.00213437268002975,-0.0327169274537704
"862",2020-04-20,"indiana",0.0631031922791389,18,11686,569,4.86907410576759,1,476,0.0407325004278624,1,7,0.0123022847100176,1,-0.00213437268002964,-0.0338235294117638
"863",2020-04-21,"indiana",0.0638455827765405,18,12097,630,5.20790278581466,1,411,0.0339753657931719,1,61,0.0968253968253968,1,0.000742390497401657,0.0116279069767446
"864",2020-04-22,"indiana",0.0645445686975082,18,12438,661,5.31435922173983,1,341,0.0274159832770542,1,31,0.0468986384266263,1,0.000698985920967732,0.0108295079674878
"865",2020-04-23,"indiana",0.0652839643652561,18,13039,706,5.41452565380781,1,601,0.0460924917555027,1,45,0.0637393767705382,1,0.000739395667747889,0.0113258389703642
"866",2020-04-24,"indiana",0.0660263548626578,18,13680,741,5.41666666666667,1,641,0.0468567251461988,1,35,0.0472334682860999,1,0.000742390497401657,0.0112438510189744
"867",2020-04-25,"indiana",0.0667687453600593,18,14395,785,5.45328238971865,1,715,0.0496700243139979,1,44,0.0560509554140127,1,0.000742390497401546,0.0111188325225838
"868",2020-04-26,"indiana",0.0667687453600593,18,15012,813,5.41566746602718,1,617,0.0411004529709566,1,28,0.034440344403444,1,0,0
"869",2020-04-27,"indiana",0.0667687453600593,18,15961,844,5.28788922999812,1,949,0.0594574274794812,1,31,0.0367298578199052,1,0,0
"870",2020-04-28,"indiana",0.0667687453600593,18,16579,901,5.43458592194945,1,618,0.0372760721394535,1,57,0.0632630410654828,1,0,0
"871",2020-04-29,"indiana",0.0667687453600593,18,17168,964,5.61509785647717,1,589,0.0343080149114632,1,63,0.0653526970954357,1,0,0
"872",2020-03-08,"iowa",-0.00463231036479433,19,3,0,0,NA,NA,NA,NA,NA,NA,-52,-0.0714010557248537,-0.29641736355006
"873",2020-03-09,"iowa",-0.00376375217139546,19,8,0,0,1,5,0.625,1,0,NA,1,0.000868558193398872,-0.230769230769209
"874",2020-03-10,"iowa",-0.00308820690986289,19,13,0,0,1,5,0.384615384615385,1,0,NA,1,0.000675545261532573,-0.218750000000021
"875",2020-03-11,"iowa",-0.00241266164833043,19,14,0,0,1,1,0.0714285714285714,1,0,NA,1,0.000675545261532462,-0.279999999999976
"876",2020-03-12,"iowa",-0.000675480073337897,19,16,0,0,1,2,0.125,1,0,NA,1,0.00173718157499253,-2.571773237378
"877",2020-03-13,"iowa",0.00106167358363085,19,17,0,0,1,1,0.0588235294117647,1,0,NA,1,0.00173715365696875,1.63624082180495
"878",2020-03-14,"iowa",0.0027986875120633,19,18,0,0,1,1,0.0555555555555556,1,0,NA,1,0.00173701392843245,0.620653045738521
"879",2020-03-15,"iowa",0.00443929743292798,19,22,0,0,1,4,0.181818181818182,1,0,NA,1,0.00164060992086468,0.369565217391302
"880",2020-03-16,"iowa",0.00627292028565907,19,22,0,0,1,0,0,1,0,NA,1,0.00183362285273109,0.292307692307688
"881",2020-03-17,"iowa",0.00714216774442633,19,29,0,0,1,7,0.241379310344828,1,0,NA,1,0.000869247458767264,0.121706390814696
"882",2020-03-18,"iowa",0.00810654313839021,19,38,0,0,1,9,0.236842105263158,1,0,NA,1,0.000964375393963879,0.118962593241117
"883",2020-03-19,"iowa",0.00897596757069785,19,44,0,0,1,6,0.136363636363636,1,0,NA,1,0.000869424432307642,0.0968613606789186
"884",2020-03-20,"iowa",0.00994016599112152,19,45,0,0,1,1,0.0222222222222222,1,0,NA,1,0.000964198420423668,0.0970002333245624
"885",2020-03-21,"iowa",0.0108076811734054,19,68,0,0,1,23,0.338235294117647,1,0,NA,1,0.00086751518228384,0.0802683913750666
"886",2020-03-22,"iowa",0.00955321818006366,19,90,0,0,1,22,0.244444444444444,1,0,NA,1,-0.0012544629933417,-0.131313131313132
"887",2020-03-23,"iowa",0.00829875518672202,19,105,0,0,1,15,0.142857142857143,1,0,NA,1,-0.00125446299334164,-0.151162790697667
"888",2020-03-24,"iowa",0.00704497201312487,19,124,1,0.806451612903226,1,19,0.153225806451613,1,1,1,1,-0.00125378317359714,-0.177968510202926
"889",2020-03-25,"iowa",0.00579038795599301,19,145,1,0.689655172413793,1,21,0.144827586206897,1,0,0,1,-0.00125458405713186,-0.216666666666673
"890",2020-03-26,"iowa",0.0045358038988611,19,179,1,0.558659217877095,1,34,0.189944134078212,1,0,0,1,-0.00125458405713191,-0.276595744680877
"891",2020-03-27,"iowa",0.0027984174466853,19,235,3,1.27659574468085,1,56,0.238297872340426,1,2,0.666666666666667,1,-0.0017373864521758,-0.62084606220338
"892",2020-03-28,"iowa",0.00106157112526545,19,298,3,1.00671140939597,1,63,0.211409395973154,1,0,0,1,-0.00173684632141985,-1.63610923477741
"893",2020-03-29,"iowa",-0.000772051727465806,19,336,4,1.19047619047619,1,38,0.113095238095238,1,1,0.25,1,-0.00183362285273125,2.37499999999996
"894",2020-03-30,"iowa",-0.0025091681142636,19,424,6,1.41509433962264,1,88,0.207547169811321,1,2,0.333333333333333,1,-0.0017371163867978,0.69230769230766
"895",2020-03-31,"iowa",-0.0043427909669948,19,498,7,1.40562248995984,1,74,0.14859437751004,1,1,0.142857142857143,1,-0.0018336228527312,0.422222222222236
"896",2020-04-01,"iowa",-0.00501833622852732,19,549,9,1.63934426229508,1,51,0.092896174863388,1,2,0.222222222222222,1,-0.000675545261532517,0.134615384615383
"897",2020-04-02,"iowa",-0.0058868944219263,19,614,11,1.79153094462541,1,65,0.10586319218241,1,2,0.181818181818182,1,-0.000868558193398983,0.147540983606561
"898",2020-04-03,"iowa",-0.00665958884277579,19,699,11,1.57367668097282,1,85,0.121602288984263,1,0,0,1,-0.000772694420849485,0.116027346295964
"899",2020-04-04,"iowa",-0.0074309978768578,19,786,11,1.39949109414758,1,87,0.110687022900763,1,0,0,1,-0.000771409034082016,0.103809615729322
"900",2020-04-05,"iowa",-0.00829955607025668,19,868,22,2.53456221198157,1,82,0.0944700460829493,1,11,0.5,1,-0.000868558193398872,0.104651162790688
"901",2020-04-06,"iowa",-0.00936112719552207,19,946,25,2.64270613107822,1,78,0.0824524312896406,1,3,0.12,1,-0.00106157112526539,0.11340206185567
"902",2020-04-07,"iowa",-0.0103261918548542,19,1048,26,2.48091603053435,1,102,0.0973282442748092,1,1,0.0384615384615385,1,-0.000965064659332104,0.0934579439252277
"903",2020-04-08,"iowa",-0.0113877629801197,19,1145,27,2.35807860262009,1,97,0.0847161572052402,1,1,0.037037037037037,1,-0.0010615711252655,0.0932203389830605
"904",2020-04-09,"iowa",-0.0124493341053851,19,1270,27,2.1259842519685,1,125,0.0984251968503937,1,0,0,1,-0.00106157112526545,0.0852713178294614
"905",2020-04-10,"iowa",-0.0136074116965836,19,1388,31,2.23342939481268,1,118,0.085014409221902,1,4,0.129032258064516,1,-0.00115807759119846,0.0851063829787128
"906",2020-04-11,"iowa",-0.0123528276394518,19,1510,34,2.25165562913907,1,122,0.080794701986755,1,3,0.0882352941176471,1,0.00125458405713175,-0.101562499999994
"907",2020-04-12,"iowa",-0.0109052306504535,19,1587,41,2.58349086326402,1,77,0.0485192186515438,1,7,0.170731707317073,1,0.00144759698899832,-0.132743362831865
"908",2020-04-13,"iowa",-0.00965157803300842,19,1710,44,2.57309941520468,1,123,0.0719298245614035,1,3,0.0681818181818182,1,0.00125365261744509,-0.129890947693485
"909",2020-04-14,"iowa",-0.00829955607025656,19,1899,44,2.31700895208004,1,189,0.0995260663507109,1,0,0,1,0.00135202196275186,-0.162902925325988
"910",2020-04-15,"iowa",-0.00704497201312493,19,1995,53,2.65664160401003,1,96,0.0481203007518797,1,9,0.169811320754717,1,0.00125458405713164,-0.178082191780793
"911",2020-04-16,"iowa",-0.00887859486585602,19,2141,60,2.80242877160206,1,146,0.0681924334423167,1,7,0.116666666666667,1,-0.00183362285273109,0.20652173913043
"912",2020-04-17,"iowa",-0.0108076811734053,19,2332,64,2.74442538593482,1,191,0.0819039451114923,1,4,0.0625,1,-0.00192908630754929,0.178492155402977
"913",2020-04-18,"iowa",-0.0126423470372515,19,2513,74,2.94468762435336,1,181,0.0720254675686431,1,10,0.135135135135135,1,-0.00183466586384617,0.14512066932194
"914",2020-04-19,"iowa",-0.0145738828298427,19,2915,75,2.57289879931389,1,402,0.137907375643225,1,1,0.0133333333333333,1,-0.00193153579259125,0.132534055278397
"915",2020-04-20,"iowa",-0.0165026056745801,19,3175,79,2.48818897637795,1,260,0.0818897637795276,1,4,0.0506329113924051,1,-0.00192872284473733,0.116873836942505
"916",2020-04-21,"iowa",-0.0154410345493147,19,3641,83,2.27959351826421,1,466,0.127986816808569,1,4,0.0481927710843374,1,0.00106157112526539,-0.0687500000000006
"917",2020-04-22,"iowa",-0.0143794634240495,19,3764,90,2.39107332624867,1,123,0.0326780021253985,1,7,0.0777777777777778,1,0.00106157112526517,-0.0738255033556888
"918",2020-04-23,"iowa",-0.0132213858328507,19,3939,96,2.43716679360244,1,175,0.0444275196750444,1,6,0.0625,1,0.00115807759119879,-0.0875912408759267
"919",2020-04-24,"iowa",-0.0121598147075854,19,4459,107,2.39964117515138,1,520,0.116618075801749,1,11,0.102803738317757,1,0.00106157112526534,-0.087301587301583
"920",2020-04-25,"iowa",-0.0110982435823199,19,5109,112,2.19220982579761,1,650,0.127226463104326,1,5,0.0446428571428571,1,0.0010615711252655,-0.0956521739130547
"921",2020-04-26,"iowa",-0.0110982435823199,19,5491,118,2.14897104352577,1,382,0.0695683846293935,1,6,0.0508474576271186,1,0,0
"922",2020-04-27,"iowa",-0.0110982435823199,19,5868,127,2.16428084526244,1,377,0.0642467620995228,1,9,0.0708661417322835,1,0,0
"923",2020-04-28,"iowa",-0.0110982435823199,19,6376,136,2.13299874529486,1,508,0.0796737766624843,1,9,0.0661764705882353,1,0,0
"924",2020-04-29,"iowa",-0.0110982435823199,19,6843,148,2.16279409615666,1,467,0.0682449218179161,1,12,0.0810810810810811,1,0,0
"925",2020-03-07,"kansas",0.0790787383707739,20,1,0,0,NA,NA,NA,NA,NA,NA,-53,0.0901769819530938,-0.0215159286141298
"926",2020-03-08,"kansas",0.0794191059677786,20,1,0,0,1,0,0,1,0,NA,1,0.000340367597004676,0.00428571428571316
"927",2020-03-09,"kansas",0.0795415862929764,20,1,0,0,1,0,0,1,0,NA,1,0.000122480325197794,0.00153982754061077
"928",2020-03-10,"kansas",0.0797594735647833,20,1,0,0,1,0,0,1,0,NA,1,0.000217887271806938,0.00273180428692226
"929",2020-03-11,"kansas",0.0798819925110633,20,1,0,0,1,0,0,1,0,NA,1,0.000122518946280015,0.0015337492522241
"930",2020-03-12,"kansas",0.0810074880871342,20,5,1,20,1,4,0.8,1,1,1,1,0.00112549557607089,0.0138937226995642
"931",2020-03-13,"kansas",0.0820285908781484,20,6,1,16.6666666666667,1,1,0.166666666666667,1,0,0,1,0.00102110279101419,0.0124481327800818
"932",2020-03-14,"kansas",0.0829362378034946,20,8,1,12.5,1,2,0.25,1,0,0,1,0.000907646925346173,0.010943912448702
"933",2020-03-15,"kansas",0.0839573405945089,20,9,1,11.1111111111111,1,1,0.111111111111111,1,0,0,1,0.00102110279101431,0.0121621621621623
"934",2020-03-16,"kansas",0.0849880857823668,20,11,1,9.09090909090909,1,2,0.181818181818182,1,0,0,1,0.00103074518785795,0.0121281139393753
"935",2020-03-17,"kansas",0.0855457227138643,20,17,1,5.88235294117647,1,6,0.352941176470588,1,0,0,1,0.000557636931497463,0.00651858344060827
"936",2020-03-18,"kansas",0.08612277317599,20,22,1,4.54545454545455,1,5,0.227272727272727,1,0,0,1,0.000577050462125694,0.0067003237453409
"937",2020-03-19,"kansas",0.0865668255048785,20,35,1,2.85714285714286,1,13,0.371428571428571,1,0,0,1,0.000444052328888556,0.00512959007447409
"938",2020-03-20,"kansas",0.0872475606988882,20,49,1,2.04081632653061,1,14,0.285714285714286,1,0,0,1,0.00068073519400963,0.0078023407022118
"939",2020-03-21,"kansas",0.0878248042664245,20,57,2,3.50877192982456,1,8,0.140350877192982,1,1,0.5,1,0.000577243567536356,0.00657267126705157
"940",2020-03-22,"kansas",0.0866802813705468,20,66,2,3.03030303030303,1,9,0.136363636363636,1,0,0,1,-0.00114452289587769,-0.0132039591678873
"941",2020-03-23,"kansas",0.0854419607398162,20,82,2,2.4390243902439,1,16,0.195121951219512,1,0,0,1,-0.00123832063073065,-0.0144931204762672
"942",2020-03-24,"kansas",0.0842977081915134,20,99,3,3.03030303030303,1,17,0.171717171717172,1,1,0.333333333333333,1,-0.00114425254830275,-0.0135739461113599
"943",2020-03-25,"kansas",0.0831631495348309,20,132,3,2.27272727272727,1,33,0.25,1,0,0,1,-0.00113455865668249,-0.0136425648021821
"944",2020-03-26,"kansas",0.0820378985589471,20,171,3,1.75438596491228,1,39,0.228070175438596,1,0,0,1,-0.00112525097588384,-0.0137162335414444
"945",2020-03-27,"kansas",0.0802132970274564,20,212,4,1.88679245283019,1,41,0.193396226415094,1,1,0.25,1,-0.00182460153149072,-0.0227468711436481
"946",2020-03-28,"kansas",0.0785203676387155,20,271,6,2.2140221402214,1,59,0.217712177121771,1,2,0.333333333333333,1,-0.00169292938874088,-0.0215603854089211
"947",2020-03-29,"kansas",0.0766961651917404,20,332,7,2.10843373493976,1,61,0.183734939759036,1,1,0.142857142857143,1,-0.00182420244697512,-0.0237847934432525
"948",2020-03-30,"kansas",0.0747674154753802,20,373,9,2.41286863270777,1,41,0.109919571045576,1,2,0.222222222222222,1,-0.0019287497163602,-0.0257966616084959
"949",2020-03-31,"kansas",0.0730738681493249,20,434,10,2.30414746543779,1,61,0.140552995391705,1,1,0.1,1,-0.00169354732605531,-0.0231758269946047
"950",2020-04-01,"kansas",0.0722795869737888,20,488,11,2.25409836065574,1,54,0.110655737704918,1,1,0.0909090909090909,1,-0.000794281175536093,-0.0109890109890103
"951",2020-04-02,"kansas",0.0714853057982526,20,554,14,2.52707581227437,1,66,0.11913357400722,1,3,0.214285714285714,1,-0.000794281175536204,-0.011111111111112
"952",2020-04-03,"kansas",0.0708044933620787,20,624,19,3.04487179487179,1,70,0.112179487179487,1,5,0.263157894736842,1,-0.00068081243617385,-0.00961538461538484
"953",2020-04-04,"kansas",0.0698888132516451,20,701,21,2.99572039942939,1,77,0.109843081312411,1,2,0.0952380952380952,1,-0.000915680110433581,-0.0131019553463662
"954",2020-04-05,"kansas",0.0690946221919674,20,763,23,3.01441677588467,1,62,0.0812581913499345,1,2,0.0869565217391304,1,-0.000794191059677762,-0.0114942528735629
"955",2020-04-06,"kansas",0.0680812436173835,20,853,25,2.93083235638921,1,90,0.105509964830012,1,2,0.08,1,-0.00101337857458389,-0.0148848422963463
"956",2020-04-07,"kansas",0.0669389607442704,20,905,30,3.31491712707182,1,52,0.0574585635359116,1,5,0.166666666666667,1,-0.00114228287311308,-0.0170645444807096
"957",2020-04-08,"kansas",0.0659178579532562,20,1055,38,3.60189573459716,1,150,0.14218009478673,1,8,0.210526315789474,1,-0.00102110279101425,-0.015490533562822
"958",2020-04-09,"kansas",0.0646771814365143,20,1116,42,3.76344086021505,1,61,0.0546594982078853,1,4,0.0952380952380952,1,-0.00124067651674187,-0.0191826002492036
"959",2020-04-10,"kansas",0.0635352847742229,20,1180,50,4.23728813559322,1,64,0.0542372881355932,1,8,0.16,1,-0.00114189666229142,-0.0179726378239939
"960",2020-04-11,"kansas",0.0643294758339006,20,1283,55,4.28682774746687,1,103,0.0802805923616524,1,5,0.0909090909090909,1,0.000794191059677762,0.0123456790123453
"961",2020-04-12,"kansas",0.0651310563939635,20,1338,56,4.18535127055306,1,55,0.0411061285500747,1,1,0.0178571428571429,1,0.000801580560062909,0.0123071942087707
"962",2020-04-13,"kansas",0.0660313138189245,20,1383,63,4.55531453362256,1,45,0.0325379609544469,1,7,0.111111111111111,1,0.000900257424960915,0.0136337954357483
"963",2020-04-14,"kansas",0.0668255048786022,20,1439,69,4.79499652536484,1,56,0.038915913829048,1,6,0.0869565217391304,1,0.000794191059677707,0.0118845500848885
"964",2020-04-15,"kansas",0.0676273686599341,20,1502,76,5.05992010652463,1,63,0.0419440745672437,1,7,0.0921052631578947,1,0.000801863781331957,0.0118570897732862
"965",2020-04-16,"kansas",0.0651236668935783,20,1594,80,5.01882057716437,1,92,0.0577164366373902,1,4,0.05,1,-0.00250370176635584,-0.0384453438478404
"966",2020-04-17,"kansas",0.0627482128673552,20,1731,84,4.8526863084922,1,137,0.0791450028885037,1,4,0.0476190476190476,1,-0.00237545402622313,-0.037856919228037
"967",2020-04-18,"kansas",0.0602450646698433,20,1820,86,4.72527472527473,1,89,0.0489010989010989,1,2,0.0232558139534884,1,-0.00250314819751185,-0.0415494316626544
"968",2020-04-19,"kansas",0.05786249149081,20,1898,94,4.95258166491043,1,78,0.0410958904109589,1,8,0.0851063829787234,1,-0.00238257317903329,-0.0411764705882341
"969",2020-04-20,"kansas",0.0554862135481675,20,2031,101,4.97291974396849,1,133,0.0654849827671098,1,7,0.0693069306930693,1,-0.00237627794264256,-0.0428264570726153
"970",2020-04-21,"kansas",0.056053557244979,20,2115,107,5.05910165484634,1,84,0.0397163120567376,1,6,0.0560747663551402,1,0.000567343696811551,0.0101214574898789
"971",2020-04-22,"kansas",0.0567279328341276,20,2292,111,4.84293193717278,1,177,0.0772251308900524,1,4,0.036036036036036,1,0.000674375589148568,0.0118878928855109
"972",2020-04-23,"kansas",0.0573017133779644,20,2615,112,4.282982791587,1,323,0.123518164435946,1,1,0.00892857142857143,1,0.000573780543836777,0.0100133226392743
"973",2020-04-24,"kansas",0.0579759473564784,20,2830,117,4.13427561837456,1,215,0.0759717314487632,1,5,0.0427350427350427,1,0.000674233978514072,0.0116295465491644
"974",2020-04-25,"kansas",0.0585432266848196,20,3081,119,3.862382343395,1,251,0.0814670561506005,1,2,0.0168067226890756,1,0.000567279328341164,0.00968992248061825
"975",2020-04-26,"kansas",0.0585432266848196,20,3188,120,3.76411543287327,1,107,0.0335633626097867,1,1,0.00833333333333333,1,0,0
"976",2020-04-27,"kansas",0.0585432266848196,20,3393,126,3.71352785145889,1,205,0.0604185086943708,1,6,0.0476190476190476,1,0,0
"977",2020-04-28,"kansas",0.0585432266848196,20,3587,127,3.54056314468916,1,194,0.0540841929188737,1,1,0.0078740157480315,1,0,0
"978",2020-04-29,"kansas",0.0585432266848196,20,3799,132,3.47459857857331,1,212,0.0558041589892077,1,5,0.0378787878787879,1,0,0
